"","auroc","aupr","aucEstimate","aucSE95","lowerCI95","upperCI95","aucSE99","lowerCI99","upperCI99","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.509424543598367,0.119756079142112,0.510751789675338,0.0229960652846327,0.465680329931326,0.555823249419349,0.0229960652846327,0.451517850848857,0.569985728501818,"Esophageal Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy_HiSeq_CMS","metadataSamplesAllQC_HiSeq_CMS_scrambled",184,1448,"Esophageal Carcinoma","OtherCancerType"
"2",0.476031307273984,0.48532746174859,0.476324464524766,0.0142760075789285,0.448344003827045,0.504304925222486,0.0142760075789285,0.439551905865275,0.513097023184256,"Ovarian Serous Cystadenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy_HiSeq_CMS","metadataSamplesAllQC_HiSeq_CMS_scrambled",802,830,"OtherCancerType","Ovarian Serous Cystadenocarcinoma"
"3",0.481628559391816,0.366764273461224,0.48131562071347,0.0148459908687791,0.452218013295852,0.510413228131087,0.0148459908687791,0.443074882393449,0.51955635903349,"Stomach Adenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy_HiSeq_CMS","metadataSamplesAllQC_HiSeq_CMS_scrambled",618,1014,"Stomach Adenocarcinoma","OtherCancerType"
"4",0.497688096645578,0.129833666394526,0.497422073692708,0.00903787800990374,0.479708158296631,0.515135989088786,0.00903787800990374,0.474142042672898,0.520702104712519,"Breast Invasive Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC_scrambled",1118,7396,"Breast Invasive Carcinoma","OtherCancerType"
"5",0.420240880825694,0.0287729800443208,0.420167118515317,0.0163349561122165,0.38815119284633,0.452183044184304,0.0163349561122165,0.378091059889284,0.46224317714135,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC_scrambled",304,8210,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType"
"6",0.547390631962465,0.00498374441203732,0.549474560602348,0.0433754353558335,0.464460269491169,0.634488851713527,0.0433754353558335,0.437746843158601,0.661202278046095,"Cholangiocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC_scrambled",36,8478,"Cholangiocarcinoma","OtherCancerType"
"7",0.487517652787923,0.0350610172093762,0.487970706109792,0.0173596118525302,0.453946492093239,0.521994920126346,0.0173596118525302,0.44325530920181,0.532686103017775,"Colon Adenocarcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC_scrambled",300,8214,"Colon Adenocarcinoma","OtherCancerType"
"8",0.481577238182342,0.0570229502497003,0.481496460389778,0.0130436512914063,0.455931373631723,0.507061547147834,0.0130436512914063,0.447898241168101,0.515094679611456,"Head and Neck Squamous Cell Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC_scrambled",519,7995,"Head and Neck Squamous Cell Carcinoma","OtherCancerType"
"9",0.550982122359963,0.00855660792940987,0.554033296876898,0.0304184797864002,0.494414172031094,0.613652421722702,0.0304184797864002,0.475680485273679,0.632386108480118,"Kidney Chromophobe","Primary Tumor","snmDataSampleTypeWithExpStrategy_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC_scrambled",66,8448,"Kidney Chromophobe","OtherCancerType"
"10",0.506474074498704,0.118138992988501,0.506122355740631,0.00978172240545147,0.486950532119178,0.525294179362085,0.00978172240545147,0.480926308529489,0.531318402951774,"Kidney Renal Clear Cell Carcinoma","Primary Tumor","snmDataSampleTypeWithExpStrategy_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC_scrambled",982,7532,"Kidney Renal Clear Cell Carcinoma","OtherCancerType"
