"","auroc","aupr","aucEstimate","aucSE95","lowerCI95","upperCI95","aucSE99","lowerCI99","upperCI99","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.925552659428527,0.606694822788369,0.924722932893665,0.0127082943366864,0.899815133688825,0.949630732098504,0.0127082943366864,0.891988535943104,0.957457329844226,"Bladder Urothelial Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM","metadataSamplesAllQC_HiSeq_WGS",124,1646,"Bladder Urothelial Carcinoma","OtherCancerType"
"2",0.981680618369123,0.8194456243564,0.982188915819155,0.00473798216238937,0.972902641421479,0.991475190216832,0.00473798216238937,0.969984682525581,0.99439314911273,"Brain Lower Grade Glioma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM","metadataSamplesAllQC_HiSeq_WGS",91,1679,"Brain Lower Grade Glioma","OtherCancerType"
"3",0.977919647523617,0.802260986649011,0.97658295675899,0.00894174871721053,0.959057451314451,0.99410846220353,0.00894174871721053,0.953550538388229,0.999615375129752,"Breast Invasive Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM","metadataSamplesAllQC_HiSeq_WGS",107,1663,"Breast Invasive Carcinoma","OtherCancerType"
"4",0.972344537815126,0.654512678099991,0.97218487394958,0.00566376842153008,0.961084091826606,0.983285656072554,0.00566376842153008,0.957595973280888,0.986773774618272,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM","metadataSamplesAllQC_HiSeq_WGS",70,1700,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType"
"5",0.979759211376858,0.74469342452392,0.979507873628428,0.00364386235393684,0.97236603465009,0.986649712606765,0.00364386235393684,0.970121906199059,0.988893841057797,"Colon Adenocarcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM","metadataSamplesAllQC_HiSeq_WGS",104,1666,"Colon Adenocarcinoma","OtherCancerType"
"6",0.984306298888431,0.575815951047603,0.98336184749629,0.00351406874505943,0.976474399316776,0.990249295675805,0.00351406874505943,0.974310206248081,0.9924134887445,"Esophageal Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM","metadataSamplesAllQC_HiSeq_WGS",35,1735,"Esophageal Carcinoma","OtherCancerType"
"7",0.971892789373814,0.731546527888482,0.972233572520098,0.0122937078108384,0.948138347974396,0.9963287970658,0.0122937078108384,0.940567079691673,1,"Glioblastoma Multiforme","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM","metadataSamplesAllQC_HiSeq_WGS",34,1736,"Glioblastoma Multiforme","OtherCancerType"
"8",0.865615638203223,0.505556552942671,0.866995686406048,0.0153185622507499,0.836971856099643,0.897019516712452,0.0153185622507499,0.827537684872328,0.906453687939767,"Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM","metadataSamplesAllQC_HiSeq_WGS",143,1627,"Head and Neck Squamous Cell Carcinoma","OtherCancerType"
"9",0.994845881758464,0.842175311913369,0.996362610880377,0.00127052733687786,0.993872423058723,0.998852798702032,0.00127052733687786,0.993089949335087,0.999635272425667,"Kidney Chromophobe","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CBS","metadataSamplesAllQC_HiSeq_WGS",50,1979,"Kidney Chromophobe","OtherCancerType"
"10",0.991205883041757,0.88414521856708,0.9922778031572,0.00459169718253888,0.98327824205151,1,0.00459169718253888,0.980450375001394,1,"Kidney Renal Clear Cell Carcinoma","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CBS","metadataSamplesAllQC_HiSeq_WGS",43,1986,"Kidney Renal Clear Cell Carcinoma","OtherCancerType"
"11",0.984277582000542,0.650321630451681,0.985944178681372,0.00346339532098393,0.979156048588019,0.992732308774725,0.00346339532098393,0.977023063523808,0.994865293838937,"Kidney Renal Papillary Cell Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM","metadataSamplesAllQC_HiSeq_WGS",34,1736,"Kidney Renal Papillary Cell Carcinoma","OtherCancerType"
"12",0.989535385500575,0.622513677520316,0.988240814563816,0.00307983629579239,0.982204446345784,0.994277182781849,0.00307983629579239,0.980307681982981,0.996173947144652,"Liver Hepatocellular Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM","metadataSamplesAllQC_HiSeq_WGS",32,1738,"Liver Hepatocellular Carcinoma","OtherCancerType"
