"","auroc","aupr","aucEstimate","aucSE95","lowerCI95","upperCI95","aucSE99","lowerCI99","upperCI99","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.887787598479207,0.532948583996258,0.890172835294786,0.0144352160063456,0.861880331813293,0.91846533877628,0.0144352160063456,0.852990182902583,0.927355487686989,"Bladder Urothelial Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CQ_libsize","metadataSamplesAllQC_HiSeq_WGS",124,1646,"Bladder Urothelial Carcinoma","OtherCancerType"
"2",0.987499100066104,0.852217699111933,0.987434298070526,0.00304577356315813,0.981464691581671,0.99340390455938,0.00304577356315813,0.979588905274568,0.995279690866483,"Brain Lower Grade Glioma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CQ_libsize","metadataSamplesAllQC_HiSeq_WGS",91,1679,"Brain Lower Grade Glioma","OtherCancerType"
"3",0.9503065622875,0.753653594215597,0.950520967921769,0.0120847245806351,0.926835342980638,0.9742065928629,0.0120847245806351,0.919392780221651,0.981649155621886,"Breast Invasive Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CQ_libsize","metadataSamplesAllQC_HiSeq_WGS",107,1663,"Breast Invasive Carcinoma","OtherCancerType"
"4",0.932899159663866,0.637695617500306,0.93781512605042,0.0137109077361718,0.910942240692172,0.964688011408668,0.0137109077361718,0.902498168125334,0.973132083975507,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CQ_libsize","metadataSamplesAllQC_HiSeq_WGS",70,1700,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType"
"5",0.971390479268631,0.687833641961008,0.970980448741072,0.00655464560488818,0.958133579424067,0.983827318058077,0.00655464560488818,0.954096800517623,0.987864096964521,"Colon Adenocarcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CQ_libsize","metadataSamplesAllQC_HiSeq_WGS",104,1666,"Colon Adenocarcinoma","OtherCancerType"
"6",0.91505969534788,0.422492281785263,0.919908976147764,0.0164198495044493,0.887726662487476,0.952091289808053,0.0164198495044493,0.877614246634341,0.962203705661188,"Esophageal Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CQ_libsize","metadataSamplesAllQC_HiSeq_WGS",35,1735,"Esophageal Carcinoma","OtherCancerType"
"7",0.921506505828138,0.566005999330801,0.924428332558191,0.0328573685882427,0.860029073498478,0.988827591617904,0.0328573685882427,0.839793359711088,1,"Glioblastoma Multiforme","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CQ_libsize","metadataSamplesAllQC_HiSeq_WGS",34,1736,"Glioblastoma Multiforme","OtherCancerType"
"8",0.895010336927977,0.593721365392711,0.895066038382331,0.0146989004394699,0.86625672290863,0.923875353856032,0.0146989004394699,0.857204179900396,0.932927896864265,"Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CQ_libsize","metadataSamplesAllQC_HiSeq_WGS",143,1627,"Head and Neck Squamous Cell Carcinoma","OtherCancerType"
"9",0.995341081354219,0.853066741108156,0.996256986104702,0.0011767703531629,0.993950558594428,0.998563413614976,0.0011767703531629,0.993225826545477,0.999288145663926,"Kidney Chromophobe","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CQP","metadataSamplesAllQC_HiSeq_WGS",50,1979,"Kidney Chromophobe","OtherCancerType"
"10",0.995960092742219,0.916544842790685,0.995941322775494,0.0019606590099477,0.992098501730032,0.999784143820955,0.0019606590099477,0.990890999843403,1,"Kidney Renal Clear Cell Carcinoma","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_CQP","metadataSamplesAllQC_HiSeq_WGS",43,1986,"Kidney Renal Clear Cell Carcinoma","OtherCancerType"
