"","auroc","aupr","aucEstimate","aucSE95","lowerCI95","upperCI95","aucSE99","lowerCI99","upperCI99","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.530756578947368,0.0495980158840177,0.544895833333333,0.0451852988215106,0.456334275012493,0.633457391654174,0.0451852988215106,0.428506216539273,0.661285450127394,"Bladder Urothelial Carcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",38,800,"Bladder Urothelial Carcinoma","OtherCancerType"
"2",0.566035427676649,0.0722812061165959,0.565487395867143,0.0389766902348325,0.489094486770297,0.641880304963988,0.0389766902348325,0.465090095004913,0.665884696729372,"Brain Lower Grade Glioma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",52,786,"Brain Lower Grade Glioma","OtherCancerType"
"3",0.543565014965081,0.08392302415233,0.53469030969031,0.0358615024494671,0.464403056457859,0.60497756292276,0.0358615024494671,0.442317200811682,0.627063418568938,"Colon Adenocarcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",62,776,"Colon Adenocarcinoma","OtherCancerType"
"4",0.479528360100732,0.0908457661308592,0.479108395989975,0.0337402727984282,0.412978676476499,0.545238115503451,0.0337402727984282,0.39219921260605,0.5660175793739,"Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",79,759,"Head and Neck Squamous Cell Carcinoma","OtherCancerType"
"5",0.539802166745172,0.0977716432032269,0.53401122686837,0.0381528694630244,0.459232976813984,0.608789476922756,0.0381528694630244,0.435735947691036,0.632286506045704,"Lung Adenocarcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",66,772,"Lung Adenocarcinoma","OtherCancerType"
"6",0.562238000419199,0.148697836292029,0.563948537578675,0.0287435137351831,0.507612285868583,0.620284789288766,0.0287435137351831,0.48991015261263,0.63798692254472,"Prostate Adenocarcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",104,734,"Prostate Adenocarcinoma","OtherCancerType"
"7",0.414910740415569,0.0412352348258769,0.415914351851852,0.0470700706205642,0.323658708685789,0.508169995017914,0.0470700706205642,0.294669884627286,0.537158819076417,"Rectum Adenocarcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",34,804,"Rectum Adenocarcinoma","OtherCancerType"
"8",0.49870527306968,0.147981506630945,0.494854797979798,0.0292276285660832,0.437569698636761,0.552139897322835,0.0292276285660832,0.419569415846038,0.570140180113558,"Skin Cutaneous Melanoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",118,720,"Skin Cutaneous Melanoma","OtherCancerType"
"9",0.542678812415655,0.107293005652093,0.542669172932331,0.0320605400738495,0.479831669062683,0.605506676801979,0.0320605400738495,0.460086694322505,0.625251651542156,"Stomach Adenocarcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",78,760,"Stomach Adenocarcinoma","OtherCancerType"
"10",0.571691072539153,0.121670643209334,0.572791556814113,0.0321373045435307,0.509803597348598,0.635779516279629,0.0321373045435307,0.490011346033812,0.655571767594415,"Thyroid Carcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",69,769,"Thyroid Carcinoma","OtherCancerType"
"11",0.473927372596887,0.126325380284246,0.480031335039897,0.0286131495362177,0.423950592464651,0.536112077615142,0.0286131495362177,0.406328745997681,0.553733924082113,"Uterine Corpus Endometrial Carcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",113,725,"Uterine Corpus Endometrial Carcinoma","OtherCancerType"
"12",0.530756578947368,0.0495980158840177,0.544895833333333,0.0451852988215106,0.456334275012493,0.633457391654174,0.0451852988215106,0.428506216539273,0.661285450127394,"Bladder Urothelial Carcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",38,800,"Bladder Urothelial Carcinoma","OtherCancerType"
"13",0.566035427676649,0.0722812061165959,0.565487395867143,0.0389766902348325,0.489094486770297,0.641880304963988,0.0389766902348325,0.465090095004913,0.665884696729372,"Brain Lower Grade Glioma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",52,786,"Brain Lower Grade Glioma","OtherCancerType"
"14",0.543565014965081,0.08392302415233,0.53469030969031,0.0358615024494671,0.464403056457859,0.60497756292276,0.0358615024494671,0.442317200811682,0.627063418568938,"Colon Adenocarcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",62,776,"Colon Adenocarcinoma","OtherCancerType"
"15",0.479528360100732,0.0908457661308592,0.479108395989975,0.0337402727984282,0.412978676476499,0.545238115503451,0.0337402727984282,0.39219921260605,0.5660175793739,"Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",79,759,"Head and Neck Squamous Cell Carcinoma","OtherCancerType"
"16",0.508161708619374,0.681544416556027,0.521338383838384,0.0456310731772932,0.431903123834978,0.61077364384179,0.0456310731772932,0.403800528395928,0.63887623928084,"Lung Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",57,115,"SolidTissueNormal","PrimaryTumor"
"17",0.562238000419199,0.148697836292029,0.563948537578675,0.0287435137351831,0.507612285868583,0.620284789288766,0.0287435137351831,0.48991015261263,0.63798692254472,"Prostate Adenocarcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",104,734,"Prostate Adenocarcinoma","OtherCancerType"
"18",0.414910740415569,0.0412352348258769,0.415914351851852,0.0470700706205642,0.323658708685789,0.508169995017914,0.0470700706205642,0.294669884627286,0.537158819076417,"Rectum Adenocarcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",34,804,"Rectum Adenocarcinoma","OtherCancerType"
"19",0.49870527306968,0.147981506630945,0.494854797979798,0.0292276285660832,0.437569698636761,0.552139897322835,0.0292276285660832,0.419569415846038,0.570140180113558,"Skin Cutaneous Melanoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",118,720,"Skin Cutaneous Melanoma","OtherCancerType"
"20",0.529202279202279,0.79182142826184,0.544886363636364,0.0485989184068958,0.449634233871247,0.64013849340148,0.0485989184068958,0.419703845483099,0.670068881789628,"Stomach Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",36,117,"SolidTissueNormal","PrimaryTumor"
"21",0.571691072539153,0.121670643209334,0.572791556814113,0.0321373045435307,0.509803597348598,0.635779516279629,0.0321373045435307,0.490011346033812,0.655571767594415,"Thyroid Carcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",69,769,"Thyroid Carcinoma","OtherCancerType"
"22",0.473927372596887,0.126325380284246,0.480031335039897,0.0286131495362177,0.423950592464651,0.536112077615142,0.0286131495362177,0.406328745997681,0.553733924082113,"Uterine Corpus Endometrial Carcinoma","Blood Derived Normal","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",113,725,"Uterine Corpus Endometrial Carcinoma","OtherCancerType"
"23",0.512216834164968,0.0559593364575701,0.510476190476191,0.0356677116273872,0.440568760275551,0.58038362067683,0.0356677116273872,0.418602253675835,0.602350127276546,"Bladder Urothelial Carcinoma","Primary Tumor","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",51,837,"Bladder Urothelial Carcinoma","OtherCancerType"
"24",0.52903018034597,0.060849656500753,0.521675750621534,0.037086639323624,0.448987273239604,0.594364228003464,0.037086639323624,0.426146898281594,0.617204602961473,"Brain Lower Grade Glioma","Primary Tumor","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",52,836,"Brain Lower Grade Glioma","OtherCancerType"
"25",0.506824814787099,0.0906050900591144,0.516118184156379,0.0318282410400852,0.453735978026552,0.578500390286205,0.0318282410400852,0.43413406820491,0.598102300107848,"Colon Adenocarcinoma","Primary Tumor","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",83,805,"Colon Adenocarcinoma","OtherCancerType"
"26",0.568786143757085,0.121386134295846,0.565812114197531,0.0311625597847345,0.504734619353375,0.626889609041687,0.0311625597847345,0.485542679530417,0.646081548864645,"Head and Neck Squamous Cell Carcinoma","Primary Tumor","vbDataBarnDFReconciledQC_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_shuffled",87,801,"Head and Neck Squamous Cell Carcinoma","OtherCancerType"
