"","auroc","aupr","rep","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.984438984438984,0.998490581836261,"Fold1","Breast Invasive Carcinoma","Primary Tumor vs Solid Tissue Normal","vbDataBarnDFReconciledQC_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC",113,1118,"SolidTissueNormal","PrimaryTumor"
"2",1,1,"Fold2","Breast Invasive Carcinoma","Primary Tumor vs Solid Tissue Normal","vbDataBarnDFReconciledQC_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC",113,1118,"SolidTissueNormal","PrimaryTumor"
"3",0.997767857142857,0.999766062143694,"Fold3","Breast Invasive Carcinoma","Primary Tumor vs Solid Tissue Normal","vbDataBarnDFReconciledQC_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC",113,1118,"SolidTissueNormal","PrimaryTumor"
"4",0.975649350649351,0.997562206392503,"Fold4","Breast Invasive Carcinoma","Primary Tumor vs Solid Tissue Normal","vbDataBarnDFReconciledQC_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC",113,1118,"SolidTissueNormal","PrimaryTumor"
"5",0.994318181818182,0.99942902924464,"Fold5","Breast Invasive Carcinoma","Primary Tumor vs Solid Tissue Normal","vbDataBarnDFReconciledQC_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC",113,1118,"SolidTissueNormal","PrimaryTumor"
"6",1,1,"Fold6","Breast Invasive Carcinoma","Primary Tumor vs Solid Tissue Normal","vbDataBarnDFReconciledQC_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC",113,1118,"SolidTissueNormal","PrimaryTumor"
"7",0.992694805194805,0.999258956075259,"Fold7","Breast Invasive Carcinoma","Primary Tumor vs Solid Tissue Normal","vbDataBarnDFReconciledQC_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC",113,1118,"SolidTissueNormal","PrimaryTumor"
"8",0.985863095238095,0.99849316875647,"Fold8","Breast Invasive Carcinoma","Primary Tumor vs Solid Tissue Normal","vbDataBarnDFReconciledQC_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC",113,1118,"SolidTissueNormal","PrimaryTumor"
"9",0.987824675324675,0.998764387328466,"Fold9","Breast Invasive Carcinoma","Primary Tumor vs Solid Tissue Normal","vbDataBarnDFReconciledQC_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC",113,1118,"SolidTissueNormal","PrimaryTumor"
"10",0.991883116883117,0.999243536676798,"Fold10","Breast Invasive Carcinoma","Primary Tumor vs Solid Tissue Normal","vbDataBarnDFReconciledQC_HiSeq_UNC","metadataSamplesAllQC_HiSeq_UNC",113,1118,"SolidTissueNormal","PrimaryTumor"
