"","auroc","aupr","aucEstimate","aucSE95","lowerCI95","upperCI95","aucSE99","lowerCI99","upperCI99","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.913734273931883,0.34729806898773,0.915813353313353,0.0135338380660119,0.889287518131373,0.942339188495334,0.0135338380660119,0.880952496633434,0.950674209993272,"Bladder Urothelial Carcinoma","Primary Tumor","kuT2TFinalNonzero_BIOFilt_HiSeq_WGS_CQ","metaKUT2TFinalNonzero_BIOFilt_HiSeq_WGS",67,1426,"Bladder Urothelial Carcinoma","OtherCancerType"
"2",0.940546521877755,0.0606250865047052,0.942988858112104,0.00674543021971643,0.929768057821231,0.956209658402976,0.00674543021971643,0.925613781287114,0.960363934937093,"Bladder Urothelial Carcinoma","Primary Tumor","kuT2TFinalNonzero_WIS_HiSeq_RNA_CQ","metaKUT2TFinalNonzero_WIS_HiSeq_RNA",21,2539,"Bladder Urothelial Carcinoma","OtherCancerType"
"3",0.982167768347218,0.805084260681476,0.982426943820438,0.00314560723491352,0.976261666930499,0.988592220710377,0.00314560723491352,0.974324396527292,0.990529491113583,"Breast Invasive Carcinoma","Primary Tumor","kuT2TFinalNonzero_BIOFilt_HiSeq_WGS_CQ","metaKUT2TFinalNonzero_BIOFilt_HiSeq_WGS",111,1382,"Breast Invasive Carcinoma","OtherCancerType"
"4",0.935326421905265,0.127537087419426,0.938888627475584,0.00735505627364325,0.924472982074978,0.95330427287619,0.00735505627364325,0.919943257996683,0.957833996954485,"Breast Invasive Carcinoma","Primary Tumor","kuT2TFinalNonzero_WIS_HiSeq_RNA_CQ","metaKUT2TFinalNonzero_WIS_HiSeq_RNA",36,2524,"Breast Invasive Carcinoma","OtherCancerType"
"5",0.97533918128655,0.772764535929797,0.976778336966454,0.00414175420473975,0.968660647892347,0.984896026040561,0.00414175420473975,0.966109885117789,0.98744678881512,"Colon Adenocarcinoma","Primary Tumor","kuT2TFinalNonzero_BIOFilt_HiSeq_WGS_CQ","metaKUT2TFinalNonzero_BIOFilt_HiSeq_WGS",125,1368,"Colon Adenocarcinoma","OtherCancerType"
"6",0.985626816106268,0.586653415802563,0.983875570776256,0.00424995379006232,0.975545814411774,0.992205327140737,0.00424995379006232,0.972928415265085,0.994822726287427,"Esophageal Carcinoma","Primary Tumor","kuT2TFinalNonzero_BIOFilt_HiSeq_WGS_CQ","metaKUT2TFinalNonzero_BIOFilt_HiSeq_WGS",33,1460,"Esophageal Carcinoma","OtherCancerType"
"7",0.943907995000605,0.382296776400662,0.945210596756416,0.0107011846474342,0.924236660255532,0.9661845332573,0.0107011846474342,0.917646171758868,0.972775021753965,"Glioblastoma Multiforme","Primary Tumor","kuT2TFinalNonzero_BIOFilt_HiSeq_WGS_CQ","metaKUT2TFinalNonzero_BIOFilt_HiSeq_WGS",34,1459,"Glioblastoma Multiforme","OtherCancerType"
"8",0.982901936026936,0.82166524827801,0.983164040655125,0.00301228044436276,0.97726007947284,0.98906800183741,0.00301228044436276,0.975404920416028,0.990923160894222,"Esophageal Carcinoma","Primary Tumor","kuT2TFinalNonzero_WIS_HiSeq_RNA_CQ","metaKUT2TFinalNonzero_WIS_HiSeq_RNA",184,2376,"Esophageal Carcinoma","OtherCancerType"
"9",0.999986667519945,0.999794124735805,1,0,1,1,0,1,1,"Glioblastoma Multiforme","Primary Tumor","kuT2TFinalNonzero_WIS_HiSeq_RNA_CQ","metaKUT2TFinalNonzero_WIS_HiSeq_RNA",156,2404,"Glioblastoma Multiforme","OtherCancerType"
"10",0.965212510024058,0.750692735041964,0.969068965517241,0.011062779143258,0.947386316827535,0.990751614206948,0.011062779143258,0.940573134821348,0.997564796213135,"Kidney Renal Clear Cell Carcinoma","Primary Tumor","kuT2TFinalNonzero_BIOFilt_HiSeq_WGS_CQ","metaKUT2TFinalNonzero_BIOFilt_HiSeq_WGS",43,1450,"Kidney Renal Clear Cell Carcinoma","OtherCancerType"
"11",0.993430841626478,0.979729797648712,0.994540366184184,0.00124065288807666,0.992108731206239,0.99697200116213,0.00124065288807666,0.991344656119544,0.997736076248825,"Kidney Renal Clear Cell Carcinoma","Primary Tumor","kuT2TFinalNonzero_WIS_HiSeq_RNA_CQ","metaKUT2TFinalNonzero_WIS_HiSeq_RNA",476,2084,"Kidney Renal Clear Cell Carcinoma","OtherCancerType"
"12",0.973412606491133,0.857079461350129,0.972002233877234,0.0150265729221129,0.942550692138828,1,0.0150265729221129,0.933296347012541,1,"Liver Hepatocellular Carcinoma","Primary Tumor","kuT2TFinalNonzero_BIOFilt_HiSeq_WGS_CQ","metaKUT2TFinalNonzero_BIOFilt_HiSeq_WGS",54,1439,"Liver Hepatocellular Carcinoma","OtherCancerType"
"13",0.972241628242746,0.391530265374646,0.974195500554196,0.0056647228140021,0.96309284785635,0.985298153252043,0.0056647228140021,0.959604141533408,0.988786859574985,"Liver Hepatocellular Carcinoma","Primary Tumor","kuT2TFinalNonzero_WIS_HiSeq_RNA_CQ","metaKUT2TFinalNonzero_WIS_HiSeq_RNA",34,2526,"Liver Hepatocellular Carcinoma","OtherCancerType"
"14",0.94004328054861,0.073782438707245,0.942571037315988,0.0065062300721735,0.929819060699396,0.955323013932579,0.0065062300721735,0.925812099240452,0.959329975391523,"Lung Adenocarcinoma","Primary Tumor","kuT2TFinalNonzero_WIS_HiSeq_RNA_CQ","metaKUT2TFinalNonzero_WIS_HiSeq_RNA",27,2533,"Lung Adenocarcinoma","OtherCancerType"
"15",0.944150862987428,0.569553739662521,0.950036607220911,0.013323666569698,0.923922700602283,0.976150513839539,0.013323666569698,0.915717116439968,0.984356098001854,"Ovarian Serous Cystadenocarcinoma","Blood Derived Normal","kuT2TFinalNonzero_BIOFilt_HiSeq_WGS_CQ","metaKUT2TFinalNonzero_BIOFilt_HiSeq_WGS",38,1235,"Ovarian Serous Cystadenocarcinoma","OtherCancerType"
"16",0.965877990641829,0.593047050454018,0.965185823754789,0.00770611721783597,0.950082111547187,0.980289535962392,0.00770611721783597,0.945336181208505,0.985035466301074,"Ovarian Serous Cystadenocarcinoma","Primary Tumor","kuT2TFinalNonzero_BIOFilt_HiSeq_WGS_CQ","metaKUT2TFinalNonzero_BIOFilt_HiSeq_WGS",47,1446,"Ovarian Serous Cystadenocarcinoma","OtherCancerType"
"17",0.906718569780854,0.283258609256572,0.911301364942529,0.0156024606954941,0.880721103909159,0.941881625975899,0.0156024606954941,0.871112089475605,0.951490640409452,"Prostate Adenocarcinoma","Primary Tumor","kuT2TFinalNonzero_BIOFilt_HiSeq_WGS_CQ","metaKUT2TFinalNonzero_BIOFilt_HiSeq_WGS",48,1445,"Prostate Adenocarcinoma","OtherCancerType"
