"","auroc","aupr","rep","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.48974358974359,0.0559623479246146,"Fold1","Brain Lower Grade Glioma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_scrambled",52,786,"Brain Lower Grade Glioma","OtherCancerType"
"2",0.549367088607595,0.0709934804020777,"Fold2","Brain Lower Grade Glioma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_scrambled",52,786,"Brain Lower Grade Glioma","OtherCancerType"
"3",0.630379746835443,0.0803379474273221,"Fold3","Brain Lower Grade Glioma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_scrambled",52,786,"Brain Lower Grade Glioma","OtherCancerType"
"4",0.571794871794872,0.0824844487069168,"Fold4","Brain Lower Grade Glioma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_scrambled",52,786,"Brain Lower Grade Glioma","OtherCancerType"
"5",0.4957805907173,0.0650388923700607,"Fold5","Brain Lower Grade Glioma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_scrambled",52,786,"Brain Lower Grade Glioma","OtherCancerType"
"6",0.70379746835443,0.280210146923145,"Fold6","Brain Lower Grade Glioma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_scrambled",52,786,"Brain Lower Grade Glioma","OtherCancerType"
"7",0.551282051282051,0.0751988335961618,"Fold7","Brain Lower Grade Glioma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_scrambled",52,786,"Brain Lower Grade Glioma","OtherCancerType"
"8",0.412658227848101,0.046943685848728,"Fold8","Brain Lower Grade Glioma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_scrambled",52,786,"Brain Lower Grade Glioma","OtherCancerType"
"9",0.641025641025641,0.0791445769458249,"Fold9","Brain Lower Grade Glioma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_scrambled",52,786,"Brain Lower Grade Glioma","OtherCancerType"
"10",0.516455696202532,0.246244518798664,"Fold10","Brain Lower Grade Glioma","Blood Derived Normal","snmDataSampleTypeWithExpStrategy_HiSeq_HMS","metadataSamplesAllQC_HiSeq_HMS_scrambled",52,786,"Brain Lower Grade Glioma","OtherCancerType"
