"","auroc","aupr","aucEstimate","aucSE95","lowerCI95","upperCI95","aucSE99","lowerCI99","upperCI99","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.851001047607962,0.353545112159281,0.853488894332843,0.0200260735015281,0.814238511518096,0.89273927714759,0.0200260735015281,0.801905147372583,0.905072641293103,"Bladder Urothelial Carcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",110,1562,"Bladder Urothelial Carcinoma","OtherCancerType"
"2",0.892497868712702,0.461015149835794,0.893755473290343,0.0156510574175828,0.863079964431912,0.924430982148774,0.0156510574175828,0.853441020962607,0.934069925618079,"Brain Lower Grade Glioma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",85,1587,"Brain Lower Grade Glioma","OtherCancerType"
"3",0.938670208920697,0.682090364737294,0.943102979822725,0.0138077446697231,0.916040297562343,0.970165662083107,0.0138077446697231,0.907536586486531,0.978669373158919,"Breast Invasive Carcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",106,1566,"Breast Invasive Carcinoma","OtherCancerType"
"4",0.916836103253182,0.240055067823006,0.917353858344196,0.0129018341810627,0.892066728014806,0.942640988673587,0.0129018341810627,0.884120935791086,0.950586780897307,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",56,1616,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType"
"5",0.946269132653061,0.544035099557027,0.946986734072721,0.00874141908835128,0.929853867485782,0.964119600659661,0.00874141908835128,0.924470330630344,0.969503137515098,"Colon Adenocarcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",104,1568,"Colon Adenocarcinoma","OtherCancerType"
"6",0.975987841945289,0.280938876108474,0.977645355999015,0.0048588098852229,0.968122263616251,0.987168448381779,0.0048588098852229,0.965129891116284,0.990160820881745,"Esophageal Carcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",27,1645,"Esophageal Carcinoma","OtherCancerType"
"7",0.929989944695827,0.23744470835966,0.93288443313881,0.0169130419093763,0.899735480127416,0.966033386150204,0.0169130419093763,0.889319324176488,0.976449542101132,"Glioblastoma Multiforme","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",34,1638,"Glioblastoma Multiforme","OtherCancerType"
"8",0.809276903249563,0.33596949489013,0.811425459072518,0.0182071263989426,0.775740147068622,0.847110771076414,0.0182071263989426,0.764527009360703,0.858323908784333,"Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",142,1530,"Head and Neck Squamous Cell Carcinoma","OtherCancerType"
"9",0.994915254237288,0.833213795794623,0.995339412360689,0.00149614371049867,0.992407024572415,0.998271800148963,0.00149614371049867,0.991485601548866,0.999193223172512,"Kidney Chromophobe","Primary Tumor","rs210PanFinal7575_Nonzero_HiSeq_WGS_CQ","metaRSFinal7575_Nonzero_HiSeq_WGS",50,1888,"Kidney Chromophobe","OtherCancerType"
"10",0.980119040314168,0.847650523522959,0.980752854358117,0.00939215615862265,0.962344566550041,0.999161142166194,0.00939215615862265,0.95656026330123,1,"Kidney Renal Clear Cell Carcinoma","Primary Tumor","rs210PanFinal7575_Nonzero_HiSeq_WGS_CQ","metaRSFinal7575_Nonzero_HiSeq_WGS",43,1895,"Kidney Renal Clear Cell Carcinoma","OtherCancerType"
"11",0.93395584256916,0.355382843738724,0.929952553743329,0.0231581843384685,0.884563346492591,0.975341760994067,0.0231581843384685,0.870301023907314,0.989604083579343,"Kidney Renal Papillary Cell Carcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",35,1637,"Kidney Renal Papillary Cell Carcinoma","OtherCancerType"
"12",0.941291920731707,0.671226762258386,0.940243902439024,0.0270150790604482,0.887295320441044,0.993192484437005,0.0270150790604482,0.870657670157432,1,"Liver Hepatocellular Carcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",32,1640,"Liver Hepatocellular Carcinoma","OtherCancerType"
"13",0.889279954526227,0.469267921041977,0.892563268743225,0.0151740820823819,0.862822614363302,0.922303923123148,0.0151740820823819,0.853477423460969,0.931649114025481,"Lung Adenocarcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",96,1576,"Lung Adenocarcinoma","OtherCancerType"
"14",0.966983934918594,0.424055157845953,0.964025807722616,0.0073608616736469,0.949598783947087,0.978452831498145,0.0073608616736469,0.945065484524267,0.982986130920966,"Lung Squamous Cell Carcinoma","Primary Tumor","rs210PanFinal7575_Nonzero_HiSeq_WGS_CQ","metaRSFinal7575_Nonzero_HiSeq_WGS",49,1889,"Lung Squamous Cell Carcinoma","OtherCancerType"
"15",0.923532822263738,0.187107386012558,0.921466469649359,0.0130532070600298,0.895882653928957,0.947050285369762,0.0130532070600298,0.887843636398843,0.955089302899875,"Ovarian Serous Cystadenocarcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",38,1634,"Ovarian Serous Cystadenocarcinoma","OtherCancerType"
"16",0.861640972814246,0.286197744384686,0.862995987558089,0.0161469263912561,0.831348593370208,0.894643381745971,0.0161469263912561,0.821404261397245,0.904587713718934,"Prostate Adenocarcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",108,1564,"Prostate Adenocarcinoma","OtherCancerType"
"17",0.940692484296153,0.39365154826456,0.941239424379521,0.0133880450960847,0.914999338167797,0.967479510591245,0.0133880450960847,0.906754105503792,0.97572474325525,"Rectum Adenocarcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",53,1619,"Rectum Adenocarcinoma","OtherCancerType"
"18",0.998724277552832,0.939362480381871,0.999439809965584,0.000420783263076627,0.998615089924657,1,0.000420783263076627,0.998355944106109,1,"Sarcoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",33,1639,"Sarcoma","OtherCancerType"
"19",0.881679144923095,0.354335248583158,0.882771153783151,0.0109756711665004,0.861259233590655,0.904283073975646,0.0109756711665004,0.854499698366362,0.911042609199939,"Skin Cutaneous Melanoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",143,1529,"Skin Cutaneous Melanoma","OtherCancerType"
"20",0.826371785205663,0.295793509723391,0.825921184550217,0.017076855209949,0.792451163369512,0.859391205730922,0.017076855209949,0.781934120487969,0.869908248612465,"Stomach Adenocarcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",115,1557,"Stomach Adenocarcinoma","OtherCancerType"
"21",0.782560516515544,0.257041005605742,0.7874358168713,0.0193369891928185,0.749536014483936,0.825335619258665,0.0193369891928185,0.73762703346603,0.837244600276571,"Thyroid Carcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",128,1544,"Thyroid Carcinoma","OtherCancerType"
"22",0.885850315692213,0.504204752967223,0.887736471767166,0.0121067691010827,0.864007640359902,0.911465303174431,0.0121067691010827,0.856551501145297,0.918921442389036,"Uterine Corpus Endometrial Carcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",154,1518,"Uterine Corpus Endometrial Carcinoma","OtherCancerType"
"23",0.993589743589744,0.801524982225999,0.995604051324256,0.00177253803859681,0.992129940607379,0.999078162041133,0.00177253803859681,0.991038295902783,1,"Uveal Melanoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",34,1638,"Uveal Melanoma","OtherCancerType"
"24",1,1,1,0,1,1,0,1,1,"Bladder Urothelial Carcinoma","Primary Tumor vs Solid Tissue Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",29,128,"SolidTissueNormal","PrimaryTumor"
"25",0.892497868712702,0.461015149835794,0.893755473290343,0.0156510574175828,0.863079964431912,0.924430982148774,0.0156510574175828,0.853441020962607,0.934069925618079,"Brain Lower Grade Glioma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",85,1587,"Brain Lower Grade Glioma","OtherCancerType"
"26",0.938670208920697,0.682090364737294,0.943102979822725,0.0138077446697231,0.916040297562343,0.970165662083107,0.0138077446697231,0.907536586486531,0.978669373158919,"Breast Invasive Carcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",106,1566,"Breast Invasive Carcinoma","OtherCancerType"
"27",0.916836103253182,0.240055067823006,0.917353858344196,0.0129018341810627,0.892066728014806,0.942640988673587,0.0129018341810627,0.884120935791086,0.950586780897307,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",56,1616,"Cervical Squamous Cell Carcinoma and Endocervical Adenocarcinoma","OtherCancerType"
"28",0.95264,0.989990838841875,0.958867521367521,0.0169610693893905,0.925624436225031,0.992110606510012,0.0169610693893905,0.915178701814803,1,"Colon Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",25,125,"SolidTissueNormal","PrimaryTumor"
"29",0.975987841945289,0.280938876108474,0.977645355999015,0.0048588098852229,0.968122263616251,0.987168448381779,0.0048588098852229,0.965129891116284,0.990160820881745,"Esophageal Carcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",27,1645,"Esophageal Carcinoma","OtherCancerType"
"30",0.929989944695827,0.23744470835966,0.93288443313881,0.0169130419093763,0.899735480127416,0.966033386150204,0.0169130419093763,0.889319324176488,0.976449542101132,"Glioblastoma Multiforme","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",34,1638,"Glioblastoma Multiforme","OtherCancerType"
"31",0.933483935742972,0.97505323126895,0.945772058823529,0.0342545052769451,0.87863446217248,1,0.0342545052769451,0.857538300352604,1,"Head and Neck Squamous Cell Carcinoma","Primary Tumor vs Solid Tissue Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",24,166,"SolidTissueNormal","PrimaryTumor"
"32",0.959024390243902,0.969413897333733,0.948,0.0230189398720913,0.902883706888408,0.993116293111592,0.0230189398720913,0.888707140140837,1,"Kidney Chromophobe","Primary Tumor vs Solid Tissue Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",41,50,"SolidTissueNormal","PrimaryTumor"
"33",0.734394124847001,0.659581755976576,0.702083333333333,0.0597903359402858,0.584896428266822,0.819270238399844,0.0597903359402858,0.548073633949312,0.856093032717355,"Kidney Renal Clear Cell Carcinoma","Primary Tumor vs Solid Tissue Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",38,43,"SolidTissueNormal","PrimaryTumor"
"34",0.93395584256916,0.355382843738724,0.929952553743329,0.0231581843384685,0.884563346492591,0.975341760994067,0.0231581843384685,0.870301023907314,0.989604083579343,"Kidney Renal Papillary Cell Carcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",35,1637,"Kidney Renal Papillary Cell Carcinoma","OtherCancerType"
"35",0.853535353535354,0.883547883249363,0.817777777777778,0.0425672459353991,0.734347508823337,0.901208046732219,0.0425672459353991,0.708131818326004,0.927423737229552,"Liver Hepatocellular Carcinoma","Primary Tumor vs Solid Tissue Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",22,54,"SolidTissueNormal","PrimaryTumor"
"36",0.987231523761204,0.985856134937169,0.999159663865546,0.0011232109911402,0.996958210775872,1,0.0011232109911402,0.996266464080499,1,"Lung Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",73,162,"SolidTissueNormal","PrimaryTumor"
"37",0.998025016458196,0.998737236658815,1,0,1,1,0,1,1,"Lung Squamous Cell Carcinoma","Primary Tumor vs Solid Tissue Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",31,49,"SolidTissueNormal","PrimaryTumor"
"38",0.923532822263738,0.187107386012558,0.921466469649359,0.0130532070600298,0.895882653928957,0.947050285369762,0.0130532070600298,0.887843636398843,0.955089302899875,"Ovarian Serous Cystadenocarcinoma","Blood Derived Normal","rs210PanFinal9090_Nonzero_HiSeq_WGS_CQ","metaRSFinal9090_Nonzero_HiSeq_WGS",38,1634,"Ovarian Serous Cystadenocarcinoma","OtherCancerType"
