"","auroc","aupr","rep","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.886363636363636,0.857789656231305,"Fold1","Breast Invasive Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_WashU","metaKUAllFinalNonzero_BIO_HiSeq_WashU",88,101,"Breast Invasive Carcinoma","OtherCancerType"
"2",0.922222222222222,0.940917748380212,"Fold2","Breast Invasive Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_WashU","metaKUAllFinalNonzero_BIO_HiSeq_WashU",88,101,"Breast Invasive Carcinoma","OtherCancerType"
"3",0.755555555555556,0.784521259252634,"Fold3","Breast Invasive Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_WashU","metaKUAllFinalNonzero_BIO_HiSeq_WashU",88,101,"Breast Invasive Carcinoma","OtherCancerType"
"4",0.866666666666667,0.896523991426678,"Fold4","Breast Invasive Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_WashU","metaKUAllFinalNonzero_BIO_HiSeq_WashU",88,101,"Breast Invasive Carcinoma","OtherCancerType"
"5",0.855555555555556,0.879240561543359,"Fold5","Breast Invasive Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_WashU","metaKUAllFinalNonzero_BIO_HiSeq_WashU",88,101,"Breast Invasive Carcinoma","OtherCancerType"
"6",1,1,"Fold6","Breast Invasive Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_WashU","metaKUAllFinalNonzero_BIO_HiSeq_WashU",88,101,"Breast Invasive Carcinoma","OtherCancerType"
"7",0.988888888888889,0.988293276038019,"Fold7","Breast Invasive Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_WashU","metaKUAllFinalNonzero_BIO_HiSeq_WashU",88,101,"Breast Invasive Carcinoma","OtherCancerType"
"8",1,1,"Fold8","Breast Invasive Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_WashU","metaKUAllFinalNonzero_BIO_HiSeq_WashU",88,101,"Breast Invasive Carcinoma","OtherCancerType"
"9",0.933333333333333,0.945741900397223,"Fold9","Breast Invasive Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_WashU","metaKUAllFinalNonzero_BIO_HiSeq_WashU",88,101,"Breast Invasive Carcinoma","OtherCancerType"
"10",1,1,"Fold10","Breast Invasive Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_WashU","metaKUAllFinalNonzero_BIO_HiSeq_WashU",88,101,"Breast Invasive Carcinoma","OtherCancerType"
