"","auroc","aupr","aucEstimate","aucSE95","lowerCI95","upperCI95","aucSE99","lowerCI99","upperCI99","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.891368949349534,0.718575652528657,0.902240242616034,0.03440326542818,0.834811081426229,0.969669403805838,0.03440326542818,0.813623303388357,0.990857181843711,"Bladder Urothelial Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",38,797,"Bladder Urothelial Carcinoma","OtherCancerType"
"2",0.969422340111995,0.744174849180598,0.971881964730066,0.00682936410870282,0.958496657039698,0.985267272420434,0.00682936410870282,0.954290688534264,0.989473240925868,"Brain Lower Grade Glioma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",52,783,"Brain Lower Grade Glioma","OtherCancerType"
"3",0.97663063890164,0.715926243767314,0.976269761984048,0.00565161332258979,0.965192803417225,0.98734672055087,0.00565161332258979,0.961712170775394,0.990827353192702,"Colon Adenocarcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",62,773,"Colon Adenocarcinoma","OtherCancerType"
"4",0.952731768451716,0.741655576464034,0.954072994987469,0.00978868964722056,0.934887515823076,0.973258474151861,0.00978868964722056,0.928859001350812,0.979286988624125,"Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",78,757,"Head and Neck Squamous Cell Carcinoma","OtherCancerType"
"5",0.988459383753501,0.934765087629207,0.989693389317449,0.00372471672988881,0.982393078674254,0.996993699960645,0.00372471672988881,0.980099154817183,0.999287623817716,"Lung Adenocarcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",70,765,"Lung Adenocarcinoma","OtherCancerType"
"6",0.964156055982321,0.810489026715206,0.962322708761065,0.00868096150846213,0.945308336853301,0.979337080668829,0.00868096150846213,0.939962033724588,0.984683383797542,"Prostate Adenocarcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",104,731,"Prostate Adenocarcinoma","OtherCancerType"
"7",0.885657633840053,0.492840277689717,0.886781121399177,0.0347391124398289,0.818693712162225,0.954868530636129,0.0347391124398289,0.797299097597385,0.976263145200968,"Rectum Adenocarcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",34,801,"Rectum Adenocarcinoma","OtherCancerType"
"8",0.969659362220173,0.846316507711524,0.972923039076208,0.00557379268894218,0.961998606148589,0.983847472003827,0.00557379268894218,0.958565900536124,0.987280177616292,"Skin Cutaneous Melanoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",118,717,"Skin Cutaneous Melanoma","OtherCancerType"
"9",0.940774988991634,0.743588120457918,0.93775156641604,0.0152040084238902,0.907952257484572,0.967550875347508,0.0152040084238902,0.898588635986379,0.976914496845701,"Stomach Adenocarcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",78,757,"Stomach Adenocarcinoma","OtherCancerType"
"10",0.926419949294282,0.710752540670778,0.92563144875175,0.0175692330037872,0.891196384828334,0.960066512675165,0.0175692330037872,0.880376103539716,0.970886793963783,"Thyroid Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",69,766,"Thyroid Carcinoma","OtherCancerType"
"11",0.916619595357913,0.738496550572875,0.921232184862322,0.0157465534008237,0.890369507316071,0.952094862408573,0.0157465534008237,0.880671751182582,0.961792618542061,"Uterine Corpus Endometrial Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",107,728,"Uterine Corpus Endometrial Carcinoma","OtherCancerType"
"12",0.891368949349534,0.718575652528657,0.902240242616034,0.03440326542818,0.834811081426229,0.969669403805838,0.03440326542818,0.813623303388357,0.990857181843711,"Bladder Urothelial Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",38,797,"Bladder Urothelial Carcinoma","OtherCancerType"
"13",0.969422340111995,0.744174849180598,0.971881964730066,0.00682936410870282,0.958496657039698,0.985267272420434,0.00682936410870282,0.954290688534264,0.989473240925868,"Brain Lower Grade Glioma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",52,783,"Brain Lower Grade Glioma","OtherCancerType"
"14",0.97663063890164,0.715926243767314,0.976269761984048,0.00565161332258979,0.965192803417225,0.98734672055087,0.00565161332258979,0.961712170775394,0.990827353192702,"Colon Adenocarcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",62,773,"Colon Adenocarcinoma","OtherCancerType"
"15",0.952731768451716,0.741655576464034,0.954072994987469,0.00978868964722056,0.934887515823076,0.973258474151861,0.00978868964722056,0.928859001350812,0.979286988624125,"Head and Neck Squamous Cell Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",78,757,"Head and Neck Squamous Cell Carcinoma","OtherCancerType"
"16",0.584894439488552,0.72219430182704,0.574242424242424,0.0478260082161775,0.4805051706144,0.667979677870449,0.0478260082161775,0.451050790807424,0.697434057677425,"Lung Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",57,118,"SolidTissueNormal","PrimaryTumor"
"17",0.964156055982321,0.810489026715206,0.962322708761065,0.00868096150846213,0.945308336853301,0.979337080668829,0.00868096150846213,0.939962033724588,0.984683383797542,"Prostate Adenocarcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",104,731,"Prostate Adenocarcinoma","OtherCancerType"
"18",0.885657633840053,0.492840277689717,0.886781121399177,0.0347391124398289,0.818693712162225,0.954868530636129,0.0347391124398289,0.797299097597385,0.976263145200968,"Rectum Adenocarcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",34,801,"Rectum Adenocarcinoma","OtherCancerType"
"19",0.969659362220173,0.846316507711524,0.972923039076208,0.00557379268894218,0.961998606148589,0.983847472003827,0.00557379268894218,0.958565900536124,0.987280177616292,"Skin Cutaneous Melanoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",118,717,"Skin Cutaneous Melanoma","OtherCancerType"
"20",0.789411206077873,0.916746957790307,0.801767676767677,0.0399766070223371,0.723414966779785,0.880120386755569,0.0399766070223371,0.698794760943082,0.904740592592272,"Stomach Adenocarcinoma","Primary Tumor vs Solid Tissue Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",36,117,"SolidTissueNormal","PrimaryTumor"
"21",0.926419949294282,0.710752540670778,0.92563144875175,0.0175692330037872,0.891196384828334,0.960066512675165,0.0175692330037872,0.880376103539716,0.970886793963783,"Thyroid Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",69,766,"Thyroid Carcinoma","OtherCancerType"
"22",0.916619595357913,0.738496550572875,0.921232184862322,0.0157465534008237,0.890369507316071,0.952094862408573,0.0157465534008237,0.880671751182582,0.961792618542061,"Uterine Corpus Endometrial Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",107,728,"Uterine Corpus Endometrial Carcinoma","OtherCancerType"
"23",0.945031410622501,0.783007653284191,0.945273778038985,0.0167925189562238,0.91236104567508,0.97818651040289,0.0167925189562238,0.902019115631143,0.988528440446827,"Bladder Urothelial Carcinoma","Primary Tumor","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",51,824,"Bladder Urothelial Carcinoma","OtherCancerType"
"24",0.973198429759791,0.743492716934446,0.9763409736507,0.00691315807915661,0.962791432796121,0.989890514505279,0.00691315807915661,0.958533858490343,0.994148088811058,"Brain Lower Grade Glioma","Primary Tumor","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",52,823,"Brain Lower Grade Glioma","OtherCancerType"
"25",0.9645,0.827112392787094,0.964174107142857,0.0151245429485811,0.934530547681009,0.993817666604705,0.0151245429485811,0.925215866213118,1,"Colon Adenocarcinoma","Primary Tumor","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",75,800,"Colon Adenocarcinoma","OtherCancerType"
"26",0.986014089073599,0.939941655525115,0.98805717840528,0.00561569294175519,0.977050622491204,0.999063734319356,0.00561569294175519,0.973592111966174,1,"Head and Neck Squamous Cell Carcinoma","Primary Tumor","kuAllFinalNonzero_BIO_HG38_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",86,789,"Head and Neck Squamous Cell Carcinoma","OtherCancerType"
