"","auroc","aupr","aucEstimate","aucSE95","lowerCI95","upperCI95","aucSE99","lowerCI99","upperCI99","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.951519434628975,0.829887853665191,0.967898193760263,0.0142539148213632,0.939961034071689,0.995835353448836,0.0142539148213632,0.931182542273105,1,"Bladder Urothelial Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_T2T_HiSeq_Broad_WGS","metaKUAllFinalNonzero_BIO_HiSeq_Broad_WGS",25,283,"Bladder Urothelial Carcinoma","OtherCancerType"
"2",0.939567248117434,0.762160390226745,0.933915004748338,0.0166401968435099,0.901300818239402,0.966529191257275,0.0166401968435099,0.891052698102003,0.976777311394673,"Brain Lower Grade Glioma","Blood Derived Normal","kuAllFinalNonzero_BIO_T2T_HiSeq_Broad_WGS","metaKUAllFinalNonzero_BIO_HiSeq_Broad_WGS",39,269,"Brain Lower Grade Glioma","OtherCancerType"
"3",0.917131816230142,0.752872696402728,0.918606701940035,0.0281202890376504,0.863491948191384,0.973721455688687,0.0281202890376504,0.84617363741259,0.99103976646748,"Glioblastoma Multiforme","Blood Derived Normal","kuAllFinalNonzero_BIO_T2T_HiSeq_Broad_WGS","metaKUAllFinalNonzero_BIO_HiSeq_Broad_WGS",34,274,"Glioblastoma Multiforme","OtherCancerType"
"4",0.924305555555555,0.849088586424565,0.934761904761905,0.0211345651716823,0.893338918196493,0.976184891327317,0.0211345651716823,0.880322872474921,0.989200937048888,"Uterine Corpus Endometrial Carcinoma","Primary Tumor","kuAllFinalNonzero_BIO_T2T_HiSeq_WashU","metaKUAllFinalNonzero_BIO_HiSeq_WashU",50,144,"Uterine Corpus Endometrial Carcinoma","OtherCancerType"
"5",0.876499275075788,0.753082798818892,0.886904761904762,0.0344105934509153,0.819461238054318,0.954348285755206,0.0344105934509153,0.798268946941386,0.975540576868137,"Lung Adenocarcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_T2T_HiSeq_Broad_WGS","metaKUAllFinalNonzero_BIO_HiSeq_Broad_WGS",27,281,"Lung Adenocarcinoma","OtherCancerType"
"6",0.958565589000372,0.703674961277396,0.960960144927536,0.0137329793816023,0.934043999939165,0.987876289915908,0.0137329793816023,0.925586334211372,0.9963339556437,"Thyroid Carcinoma","Primary Tumor","kuAllFinalNonzero_BIO_T2T_HiSeq_MDA","metaKUAllFinalNonzero_BIO_HiSeq_MDA",23,234,"Thyroid Carcinoma","OtherCancerType"
"7",0.984151913192461,0.855540280614781,0.985690476190476,0.00738318457173126,0.971219700338671,1,0.00738318457173126,0.966672653017101,1,"Uveal Melanoma","Primary Tumor","kuAllFinalNonzero_BIO_T2T_HiSeq_MDA","metaKUAllFinalNonzero_BIO_HiSeq_MDA",51,206,"Uveal Melanoma","OtherCancerType"
"8",0.96412037037037,0.781221934589555,0.965353037766831,0.0144874582362822,0.93695814139619,0.993747934137472,0.0144874582362822,0.928035818307874,1,"Ovarian Serous Cystadenocarcinoma","Primary Tumor","kuAllFinalNonzero_BIO_T2T_HiSeq_BCM","metaKUAllFinalNonzero_BIO_HiSeq_BCM",27,288,"Ovarian Serous Cystadenocarcinoma","OtherCancerType"
"9",0.934048507462687,0.707311362686345,0.931552706552707,0.0217174854903538,0.888987217156842,0.974118195948571,0.0217174854903538,0.875612171027255,0.987493242078158,"Skin Cutaneous Melanoma","Blood Derived Normal","kuAllFinalNonzero_BIO_T2T_HiSeq_Broad_WGS","metaKUAllFinalNonzero_BIO_HiSeq_Broad_WGS",40,268,"Skin Cutaneous Melanoma","OtherCancerType"
"10",0.927603305785124,0.593694449506238,0.924548059964727,0.0201148610788626,0.885123656696129,0.963972463233324,0.0201148610788626,0.872735611360977,0.976360508568476,"Stomach Adenocarcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_T2T_HiSeq_Broad_WGS","metaKUAllFinalNonzero_BIO_HiSeq_Broad_WGS",33,275,"Stomach Adenocarcinoma","OtherCancerType"
"11",0.936989907854322,0.753693875397497,0.932229344729345,0.0153800463377414,0.902085007826814,0.962373681631875,0.0153800463377414,0.892612970682651,0.971845718776039,"Thyroid Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_T2T_HiSeq_Broad_WGS","metaKUAllFinalNonzero_BIO_HiSeq_Broad_WGS",43,265,"Thyroid Carcinoma","OtherCancerType"
"12",0.97536862705402,0.854281008039305,0.975049052028219,0.00874554531660582,0.957908098182508,0.992190005873929,0.00874554531660582,0.952522020126191,0.997576083930247,"Thyroid Carcinoma","Primary Tumor","kuAllFinalNonzero_BIO_T2T_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",74,801,"Thyroid Carcinoma","OtherCancerType"
"13",0.966464646464646,0.854965254674145,0.965885788852296,0.0074602207278982,0.951264024908896,0.980507552795696,0.0074602207278982,0.946669533690433,0.985102044014159,"Uterine Corpus Endometrial Carcinoma","Primary Tumor","kuAllFinalNonzero_BIO_T2T_HiSeq_HMS","metaKUAllFinalNonzero_BIO_HiSeq_HMS",110,765,"Uterine Corpus Endometrial Carcinoma","OtherCancerType"
"14",0.951519434628975,0.829887853665191,0.967898193760263,0.0142539148213632,0.939961034071689,0.995835353448836,0.0142539148213632,0.931182542273105,1,"Bladder Urothelial Carcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_T2T_HiSeq_Broad_WGS","metaKUAllFinalNonzero_BIO_HiSeq_Broad_WGS",25,283,"Bladder Urothelial Carcinoma","OtherCancerType"
"15",0.939567248117434,0.762160390226745,0.933915004748338,0.0166401968435099,0.901300818239402,0.966529191257275,0.0166401968435099,0.891052698102003,0.976777311394673,"Brain Lower Grade Glioma","Blood Derived Normal","kuAllFinalNonzero_BIO_T2T_HiSeq_Broad_WGS","metaKUAllFinalNonzero_BIO_HiSeq_Broad_WGS",39,269,"Brain Lower Grade Glioma","OtherCancerType"
"16",0.917131816230142,0.752872696402728,0.918606701940035,0.0281202890376504,0.863491948191384,0.973721455688687,0.0281202890376504,0.84617363741259,0.99103976646748,"Glioblastoma Multiforme","Blood Derived Normal","kuAllFinalNonzero_BIO_T2T_HiSeq_Broad_WGS","metaKUAllFinalNonzero_BIO_HiSeq_Broad_WGS",34,274,"Glioblastoma Multiforme","OtherCancerType"
"17",0.924305555555555,0.849088586424565,0.934761904761905,0.0211345651716823,0.893338918196493,0.976184891327317,0.0211345651716823,0.880322872474921,0.989200937048888,"Uterine Corpus Endometrial Carcinoma","Primary Tumor","kuAllFinalNonzero_BIO_T2T_HiSeq_WashU","metaKUAllFinalNonzero_BIO_HiSeq_WashU",50,144,"Uterine Corpus Endometrial Carcinoma","OtherCancerType"
"18",0.876499275075788,0.753082798818892,0.886904761904762,0.0344105934509153,0.819461238054318,0.954348285755206,0.0344105934509153,0.798268946941386,0.975540576868137,"Lung Adenocarcinoma","Blood Derived Normal","kuAllFinalNonzero_BIO_T2T_HiSeq_Broad_WGS","metaKUAllFinalNonzero_BIO_HiSeq_Broad_WGS",27,281,"Lung Adenocarcinoma","OtherCancerType"
