"","auroc","aupr","aucEstimate","aucSE95","lowerCI95","upperCI95","aucSE99","lowerCI99","upperCI99","diseaseType","sampleType","datasetName","metadataName","minorityClassSize","majorityClassSize","minorityClassName","majorityClassName"
"1",0.961863799283154,0.811400873391752,0.970789241622575,0.0118632536180456,0.947537691791741,0.994040791453409,0.0118632536180456,0.940231525317781,1,"Bladder Urothelial Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_Broad_WGS","metadataSamplesAllQC_HiSeq_Broad_WGS",25,279,"Bladder Urothelial Carcinoma","OtherCancerType"
"2",0.979196903725206,0.896848284587086,0.986680911680912,0.00588439661644841,0.975147706241923,0.9982141171199,0.00588439661644841,0.97152371044256,1,"Brain Lower Grade Glioma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_Broad_WGS","metadataSamplesAllQC_HiSeq_Broad_WGS",39,265,"Brain Lower Grade Glioma","OtherCancerType"
"3",0.905446623093682,0.778684217653059,0.916049382716049,0.0285874948466855,0.860018922408321,0.972079843023777,0.0285874948466855,0.842412875774904,0.989685889657195,"Glioblastoma Multiforme","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_Broad_WGS","metadataSamplesAllQC_HiSeq_Broad_WGS",34,270,"Glioblastoma Multiforme","OtherCancerType"
"4",0.832572502685285,0.653507518893985,0.842666666666667,0.0320207456255565,0.779907158482457,0.905426174850876,0.0320207456255565,0.760186691762873,0.92514664157046,"Uterine Corpus Endometrial Carcinoma","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_WashU","metadataSamplesAllQC_HiSeq_WashU",49,152,"Uterine Corpus Endometrial Carcinoma","OtherCancerType"
"5",0.966517857142857,0.803998819799581,0.983928571428571,0.00744395098438632,0.969338695596493,0.99851844726065,0.00744395098438632,0.964754224348807,1,"Lung Adenocarcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_Broad_WGS","metadataSamplesAllQC_HiSeq_Broad_WGS",24,280,"Lung Adenocarcinoma","OtherCancerType"
"6",0.957535545023697,0.926913484502645,0.961904761904762,0.0273581582110968,0.908283757127663,1,0.0273581582110968,0.891434816293492,1,"Thyroid Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_MDA","metadataSamplesAllQC_HiSeq_MDA",25,211,"Thyroid Carcinoma","OtherCancerType"
"7",0.971997052321297,0.915347990755925,0.972554347826087,0.0120938705203185,0.948850797172572,0.996257898479602,0.0120938705203185,0.941402601746524,1,"Thyroid Carcinoma","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_MDA","metadataSamplesAllQC_HiSeq_MDA",23,236,"Thyroid Carcinoma","OtherCancerType"
"8",0.953619909502262,0.79106592175256,0.951833333333333,0.0131274705563567,0.926103963834764,0.977562702831902,0.0131274705563567,0.918019209992794,0.985647456673872,"Uveal Melanoma","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_MDA","metadataSamplesAllQC_HiSeq_MDA",51,208,"Uveal Melanoma","OtherCancerType"
"9",0.922632575757576,0.60033558935871,0.920263532763533,0.0216318710307956,0.877865844624958,0.962661220902107,0.0216318710307956,0.864543525471819,0.975983540055247,"Skin Cutaneous Melanoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_Broad_WGS","metadataSamplesAllQC_HiSeq_Broad_WGS",40,264,"Skin Cutaneous Melanoma","OtherCancerType"
"10",0.917509191176471,0.491336843243899,0.928218694885362,0.0167960026390779,0.895299134628529,0.961138255142194,0.0167960026390779,0.88495505910514,0.971482330665583,"Stomach Adenocarcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_Broad_WGS","metadataSamplesAllQC_HiSeq_Broad_WGS",32,272,"Stomach Adenocarcinoma","OtherCancerType"
"11",0.942796043838546,0.731331271953769,0.945833333333333,0.0146789734938226,0.917063073955423,0.974603592711244,0.0146789734938226,0.908022803261928,0.983643863404739,"Thyroid Carcinoma","Blood Derived Normal","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_Broad_WGS","metadataSamplesAllQC_HiSeq_Broad_WGS",43,261,"Thyroid Carcinoma","OtherCancerType"
"12",0.975097948070921,0.877225938730944,0.974382178345593,0.00725387883522996,0.960164837080325,0.988599519610861,0.00725387883522996,0.955697424677414,0.993066932013771,"Thyroid Carcinoma","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_HMS","metadataSamplesAllQC_HiSeq_HMS",74,814,"Thyroid Carcinoma","OtherCancerType"
"13",0.921075298064282,0.772518033292191,0.921005888051343,0.0155265008504506,0.890574505578529,0.951437270524156,0.0155265008504506,0.881012272179175,0.96099950392351,"Uterine Corpus Endometrial Carcinoma","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_WGS_VSNM_HMS","metadataSamplesAllQC_HiSeq_HMS",114,774,"Uterine Corpus Endometrial Carcinoma","OtherCancerType"
"14",0.972068879842517,0.821155391286219,0.971937673709403,0.00351001747380628,0.965058165875636,0.97881718154317,0.00351001747380628,0.962896467844404,0.980978879574402,"Lung Squamous Cell Carcinoma","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_UNC","metadataSamplesAllQC_HiSeq_UNC",489,8025,"Lung Squamous Cell Carcinoma","OtherCancerType"
"15",0.985254391894439,0.522441429702659,0.985055556951108,0.00349790562850549,0.978199787897918,0.991911326004299,0.00349790562850549,0.976045549132155,0.994065564770061,"Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_UNC","metadataSamplesAllQC_HiSeq_UNC",47,8467,"Lymphoid Neoplasm Diffuse Large B-cell Lymphoma","OtherCancerType"
"16",0.980174562060372,0.70306958788813,0.980762090862386,0.00520257494526973,0.970565231342787,0.990958950381985,0.00520257494526973,0.967361145864451,0.994163035860321,"Mesothelioma","Primary Tumor","tcgaGenusKrakenAllFiltWIS_HiSeq_RNA_UNC","metadataSamplesAllQC_HiSeq_UNC",87,8427,"Mesothelioma","OtherCancerType"
